method,data,,ACC,AUROC,AUPRC,total_cost,long_cost,aux_cost,cw,acw
,,,,,,,,
,,,,,,,,
DIME,WOMAC,,,0.5994603038,0.283159107,9.027672159,,
DIME,WOMAC,,,0.5993580818,0.2839370966,10.59902831,,
DIME,WOMAC,,,0.5948083997,0.2811214924,8.313307985,,
DIME,WOMAC,,,0.5890042186,0.2784412503,6.390916772,,
DIME,WOMAC,,,0.5933574438,0.2814070284,7.269243768,,




RAS,WOMAC,,,0.5110192035,0.1251651902,24.5899028778
RAS,WOMAC,,,0.5290287328,0.1327112623,35.4117342631
RAS,WOMAC,,,0.5442924136,0.1364987343,53.5709020827
RAS,WOMAC,,,0.5253879232,0.1297307583,35.8829458025
,,,,,,,,
,,,,,,,,
,,,,,,,,

REACT,WOMAC,,0.7939114630663378,0.5634592771530151,0.24662823975086212,0.29746515,0.29746515,0.0,0.05,0.05
REACT,WOMAC,,0.7939114630663378,0.611026406288147,0.2863786816596985,1.7673004,0.5840304,1.183269979382649,0.01,0.01
REACT,WOMAC,,0.7939114630663378,0.6076560020446777,0.27981066703796387,1.7752852,0.29746515,1.477820080143518,0.005,0.005
REACT,WOMAC,,0.7957938465532909,0.6648562550544739,0.36384469270706177,7.3677235,5.8899035,1.477820080143518,0.001,0.001
REACT,WOMAC,,0.7974165909385954,0.6718013286590576,0.36334428191185,12.036754,10.558933,1.477820080143518,0.0005,0.0005

,,,,,,,,
DIME,KLG,,,0.7272592187,0.4241204858,9.679932404,,
DIME,KLG,,,0.7633891106,0.4725334942,12.14735953,,
DIME,KLG,,,0.7539089322,0.4637127519,11.94220532,,
DIME,KLG,,,0.7638269067,0.473287791,12.15851289,,
DIME,KLG,,,0.724046886,0.419953078,8.771905365,,
,,,,,,,,

RAS,KLG,,,0.5583444561,	0.2435644703,	36.4419004652
RAS,KLG,,,0.5595804096,	0.2431995849,	36.6427985297
RAS,KLG,,,0.5447541967,	0.2265175871,	57.2746556600
RAS,KLG,,,0.5673755311,	0.2454578809,	58.8769158257 




REACT,KLG,,0.3861822414366478,0.6540977954864502,0.40893805027008057,0.9894381,0.9894381,0.0,0.05,0.05
REACT,KLG,,0.5426504822081809,0.7925436496734619,0.5785918235778809,8.489017,6.9967475,1.492268731939576,0.01,0.01
REACT,KLG,,0.5521283671433322,0.8069132566452026,0.5964072942733765,13.178876,11.686607,1.492268731939576,0.005,0.005
REACT,KLG,,0.562687063518457,0.8121219277381897,0.6213546991348267,29.242714,26.868822,2.373891091517975,0.001,0.001
REACT,KLG,,0.5495510475557034,0.8131239414215088,0.6151039600372314,37.612713,34.941105,2.6716096311568407,0.0005,0.0005
